data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-01-01,245,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,63,3.3780821917808215,1.0,1163.0,0
2015-01-01,246,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,36,5.35068493150685,1.0,6483.64,0
2015-01-01,247,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.958904109589039,3.0,10515.65,0
2015-01-01,248,F,False,True,0,Pensionista,Secundário,Casado,Casa,51,,2.0,1691.65,1
2015-01-01,249,M,True,False,1,Servidor público,Superior incompleto,Casado,Com os pais,29,3.2739726027397262,3.0,3559.89,0
2015-01-01,250,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,1654.68,0
2015-01-01,251,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,11.895890410958906,3.0,1799.06,0
2015-01-01,252,M,False,True,1,Assalariado,Secundário,Casado,Casa,35,0.9835616438356164,3.0,1323.04,0
2015-01-01,253,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,1510.47,0
2015-01-01,254,M,False,False,1,Assalariado,Superior completo,Casado,Casa,33,1.0410958904109588,3.0,1081.54,0
2015-01-01,255,F,False,False,1,Empresário,Secundário,Separado,Governamental,33,3.8904109589041096,2.0,3485.5,0
2015-01-01,256,F,True,False,0,Assalariado,Superior completo,Casado,Casa,42,10.863013698630137,2.0,12810.93,0
2015-01-01,257,F,False,True,0,Assalariado,Superior completo,Casado,Casa,39,4.345205479452055,2.0,1323.8,0
2015-01-01,258,F,True,True,0,Empresário,Secundário,Casado,Casa,38,6.216438356164384,2.0,1880.8,0
2015-01-01,259,M,True,True,0,Pensionista,Secundário,Separado,Casa,62,,1.0,3683.02,0
2015-01-01,260,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,4165.99,0
2015-01-01,261,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,41,3.0986301369863014,2.0,1167.59,0
2015-01-01,262,F,False,True,1,Assalariado,Secundário,Casado,Casa,40,1.3753424657534246,3.0,1998.58,0
2015-01-01,263,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,37,2.408219178082192,1.0,1895.04,0
2015-01-01,264,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,6.706849315068491,3.0,4771.67,0
2015-01-01,265,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,25.54794520547945,2.0,3047.94,0
2015-01-01,266,M,False,True,1,Assalariado,Secundário,Casado,Casa,39,0.3698630136986301,3.0,841.59,0
2015-01-01,267,F,True,True,0,Empresário,Secundário,Casado,Casa,42,8.767123287671232,2.0,15218.98,0
2015-01-01,268,M,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,2768.69,1
2015-01-01,269,F,False,False,0,Servidor público,Secundário,União,Casa,40,11.183561643835617,2.0,4238.39,0
2015-01-01,270,F,False,True,0,Assalariado,Secundário,Casado,Governamental,48,27.008219178082193,2.0,2446.96,0
2015-01-01,271,F,False,True,1,Assalariado,Superior completo,Casado,Casa,34,6.383561643835616,3.0,2329.11,0
2015-01-01,272,M,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,3073.39,1
2015-01-01,273,F,False,True,0,Pensionista,Superior incompleto,Casado,Casa,52,,2.0,7473.53,0
2015-01-01,274,F,False,False,2,Assalariado,Superior completo,Casado,Casa,31,7.556164383561644,4.0,4303.15,0
2015-01-01,275,F,False,True,0,Empresário,Secundário,Casado,Casa,46,3.3863013698630136,2.0,952.13,0
2015-01-01,276,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,8.627397260273973,2.0,1032.54,1
2015-01-01,277,F,True,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,5127.65,0
2015-01-01,278,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,3021.99,0
2015-01-01,279,M,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,35,4.210958904109589,1.0,4760.45,0
2015-01-01,280,M,False,True,0,Assalariado,Secundário,Casado,Casa,37,5.035616438356166,2.0,2908.77,0
2015-01-01,281,F,False,False,0,Empresário,Secundário,Casado,Casa,46,9.435616438356163,2.0,552.21,0
2015-01-01,282,F,True,True,0,Assalariado,Secundário,Casado,Casa,27,4.172602739726028,2.0,2226.89,0
2015-01-01,283,M,True,False,0,Empresário,Superior completo,Casado,Casa,57,6.016438356164382,2.0,3009.58,0
2015-01-01,284,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,38,12.931506849315069,1.0,5094.08,1
2015-01-01,285,F,True,True,2,Pensionista,Secundário,Solteiro,Casa,59,,3.0,2641.28,0
2015-01-01,286,F,False,False,0,Assalariado,Secundário,Casado,Casa,55,19.21369863013698,2.0,4309.61,0
2015-01-01,287,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,6.594520547945206,2.0,893.49,1
2015-01-01,288,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.4356164383561643,2.0,1397.56,0
2015-01-01,289,M,False,True,0,Assalariado,Secundário,Casado,Casa,35,9.991780821917807,2.0,6532.89,0
2015-01-01,290,F,True,False,0,Servidor público,Secundário,Casado,Casa,46,8.01917808219178,2.0,8748.34,0
2015-01-01,291,M,True,False,0,Pensionista,Secundário,Casado,Casa,46,,2.0,4331.03,0
2015-01-01,292,M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.873972602739727,2.0,9557.44,0
2015-01-01,293,F,False,True,1,Assalariado,Secundário,Casado,Governamental,43,17.443835616438356,3.0,3411.34,0
2015-01-01,294,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,57,7.358904109589042,1.0,1531.61,0
2015-01-01,295,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,22.30958904109589,2.0,23435.66,0
2015-01-01,296,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,60,0.6273972602739726,1.0,1331.79,0
2015-01-01,297,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671233,4.0,631.25,0
2015-01-01,298,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,56,22.01643835616439,2.0,5073.3,0
2015-01-01,299,F,False,False,2,Assalariado,Secundário,Casado,Casa,28,2.0136986301369864,4.0,756.07,0
2015-01-01,300,F,True,False,3,Assalariado,Superior completo,Casado,Casa,36,4.802739726027396,5.0,1284.57,0
2015-01-01,301,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,1130.16,0
2015-01-01,302,M,True,False,0,Assalariado,Secundário,Casado,Aluguel,33,0.8410958904109589,2.0,541.56,0
2015-01-01,303,F,True,False,1,Empresário,Superior completo,União,Com os pais,26,1.6219178082191783,3.0,704.06,0
2015-01-01,304,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465752,1.0,2963.51,1
2015-01-01,305,M,True,True,1,Assalariado,Superior completo,Casado,Casa,30,8.715068493150685,3.0,3309.06,1
2015-01-01,306,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,12.473972602739725,2.0,8321.78,0
2015-01-01,307,F,False,True,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,2417.41,0
2015-01-01,308,F,False,True,1,Assalariado,Secundário,Casado,Casa,36,3.5753424657534247,3.0,461.26,0
2015-01-01,309,F,True,False,1,Assalariado,Secundário,Separado,Casa,40,12.605479452054794,2.0,1296.41,0
2015-01-01,310,F,False,True,0,Empresário,Secundário,Casado,Casa,33,0.5123287671232877,2.0,409.14,0
2015-01-01,311,F,False,True,1,Assalariado,Superior completo,Casado,Casa,38,8.293150684931506,3.0,1623.34,0
2015-01-01,312,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,47,0.38904109589041097,1.0,558.57,0
2015-01-01,313,F,True,True,1,Empresário,Secundário,Casado,Casa,42,6.7972602739726025,3.0,296.79,1
2015-01-01,314,F,False,True,2,Servidor público,Superior completo,Casado,Casa,27,9.301369863013699,4.0,2497.98,0
2015-01-01,315,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,4106.98,0
2015-01-01,316,M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,3791.24,0
2015-01-01,317,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,9623.68,0
2015-01-01,318,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,48,27.328767123287676,1.0,7005.79,0
2015-01-01,319,M,True,False,1,Servidor público,Secundário,Casado,Casa,59,11.895890410958906,3.0,6484.27,0
2015-01-01,320,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,2119.97,0
2015-01-01,321,M,True,True,2,Assalariado,Secundário,Casado,Casa,27,5.0410958904109595,4.0,601.54,0
2015-01-01,322,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671233,4.0,2898.98,0
2015-01-01,323,M,False,False,0,Empresário,Secundário,Casado,Casa,46,25.723287671232878,2.0,18208.05,0
2015-01-01,324,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,4.5178082191780815,2.0,1113.23,1
2015-01-01,325,M,False,True,2,Assalariado,Secundário,Casado,Casa,29,5.131506849315068,4.0,2798.17,0
2015-01-01,326,F,False,True,0,Pensionista,Secundário,Casado,Casa,47,,2.0,1490.33,0
2015-01-01,327,F,False,False,0,Empresário,Secundário,Casado,Casa,42,10.956164383561644,2.0,1942.5,0
2015-01-01,328,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,25,4.693150684931507,1.0,7595.62,0
2015-01-01,329,M,False,True,2,Assalariado,Secundário,Casado,Casa,37,7.005479452054795,4.0,1139.38,0
2015-01-01,330,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,3.3369863013698633,2.0,1248.73,0
2015-01-01,331,M,True,True,0,Pensionista,Secundário,Separado,Casa,62,,1.0,3683.02,0
2015-01-01,332,M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,31,9.065753424657537,1.0,8583.69,0
2015-01-01,333,M,True,True,0,Assalariado,Secundário,Casado,Casa,45,2.8767123287671232,2.0,2280.12,0
2015-01-01,334,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,25,4.693150684931507,1.0,7595.62,0
2015-01-01,335,F,True,False,0,Empresário,Secundário,Casado,Casa,43,12.301369863013699,2.0,2527.01,0
2015-01-01,336,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,25,3.2684931506849315,1.0,5032.68,0
2015-01-01,337,F,False,True,1,Servidor público,Secundário,Casado,Casa,49,25.65205479452055,3.0,5817.73,0
2015-01-01,338,M,True,True,0,Empresário,Superior completo,Casado,Estúdio,37,12.019178082191779,2.0,10064.79,0
2015-01-01,339,M,True,False,0,Empresário,Secundário,Separado,Com os pais,28,1.523287671232877,1.0,4927.4,0
2015-01-01,340,M,True,False,2,Assalariado,Secundário,Casado,Com os pais,27,0.6821917808219178,4.0,1010.59,0
2015-01-01,341,F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,3981.5,0
2015-01-01,342,F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,1336.11,0
2015-01-01,343,F,False,False,1,Empresário,Superior incompleto,Casado,Com os pais,32,7.5616438356164375,3.0,268.45,0
2015-01-01,344,M,True,False,2,Empresário,Secundário,Casado,Casa,45,11.183561643835617,4.0,2997.56,0
2015-01-01,345,F,True,True,2,Assalariado,Secundário,União,Casa,34,1.4383561643835616,4.0,1213.82,0
2015-01-01,346,M,True,True,1,Empresário,Superior completo,Casado,Casa,50,12.208219178082194,3.0,4395.62,0
2015-01-01,347,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,42,23.810958904109587,2.0,1455.88,0
2015-01-01,348,F,False,True,2,Assalariado,Superior completo,Casado,Casa,40,5.843835616438357,4.0,924.75,0
2015-01-01,349,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,2848.81,0
2015-01-01,350,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,38,0.9424657534246575,2.0,1038.26,1
2015-01-01,351,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,2553.15,0
2015-01-01,352,F,False,False,0,Assalariado,Secundário,Casado,Governamental,50,0.3753424657534247,2.0,903.67,0
2015-01-01,353,F,True,False,0,Assalariado,Secundário,Casado,Casa,33,3.8465753424657536,2.0,1288.86,0
2015-01-01,354,F,True,True,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191782,1.0,4124.53,0
2015-01-01,355,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,58,,1.0,1166.77,0
2015-01-01,356,M,True,False,0,Assalariado,Secundário,Casado,Casa,34,11.271232876712327,2.0,4551.63,0
2015-01-01,357,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,50,3.2986301369863016,1.0,2494.87,0
2015-01-01,358,F,False,False,1,Empresário,Secundário,Casado,Casa,31,8.301369863013699,3.0,1071.74,0
2015-01-01,359,F,False,True,1,Pensionista,Superior completo,Casado,Casa,51,,3.0,2524.55,0
2015-01-01,360,F,False,True,0,Assalariado,Secundário,Casado,Casa,31,8.536986301369863,2.0,2927.56,0
2015-01-01,361,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,16.331506849315073,2.0,3727.56,0
2015-01-01,362,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,886.81,0
2015-01-01,363,M,True,False,0,Empresário,Secundário,Casado,Casa,39,0.8273972602739726,2.0,1213.36,0
2015-01-01,364,F,True,True,2,Assalariado,Superior completo,Casado,Casa,38,7.383561643835616,4.0,3708.92,0
2015-01-01,365,F,False,True,1,Assalariado,Secundário,Casado,Casa,28,9.808219178082194,3.0,1269.49,0
2015-01-01,366,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,49,8.386301369863014,1.0,7460.56,0
2015-01-01,367,F,True,False,1,Empresário,Secundário,Casado,Casa,34,12.641095890410963,3.0,2052.57,0
2015-01-01,368,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,1756.16,0
2015-01-01,369,M,False,False,0,Assalariado,Secundário,Casado,Casa,44,12.441095890410958,2.0,7312.48,0
2015-01-01,370,M,False,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,2875.92,0
2015-01-01,371,F,False,False,0,Empresário,Secundário,União,Casa,51,26.70684931506849,2.0,10223.32,0
2015-01-01,372,F,False,True,0,Empresário,Secundário,Casado,Casa,59,1.8054794520547943,2.0,1313.9,0
2015-01-01,373,F,False,True,0,Servidor público,Secundário,Casado,Casa,51,17.41917808219178,2.0,3071.43,0
2015-01-01,374,M,True,True,1,Assalariado,Secundário,Casado,Casa,43,5.095890410958903,3.0,2426.61,0
2015-01-01,375,F,True,True,0,Assalariado,Secundário,Casado,Casa,54,4.723287671232876,2.0,2506.46,0
2015-01-01,376,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.468493150684933,2.0,5053.1,0
2015-01-01,377,M,False,True,0,Empresário,Superior completo,Solteiro,Aluguel,27,3.345205479452055,1.0,4456.48,1
2015-01-01,378,M,False,False,3,Assalariado,Secundário,Casado,Com os pais,32,1.8027397260273967,5.0,1054.55,0
2015-01-01,379,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,36,13.54246575342466,1.0,1054.33,0
2015-01-01,380,F,True,True,0,Assalariado,Secundário,Casado,Casa,35,4.526027397260274,2.0,1354.64,1
2015-01-01,381,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,3.7068493150684927,2.0,1636.6,0
2015-01-01,382,F,False,True,0,Servidor público,Secundário,União,Casa,53,20.54794520547945,2.0,6815.82,0
2015-01-01,383,F,True,True,0,Assalariado,Secundário,Casado,Aluguel,42,10.967123287671232,2.0,5355.41,0
2015-01-01,384,F,True,True,0,Assalariado,Secundário,Casado,Casa,41,1.2,2.0,1375.64,0
2015-01-01,385,F,False,True,0,Empresário,Superior completo,Casado,Casa,40,9.41095890410959,2.0,3831.11,0
2015-01-01,386,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,1330.7,0
2015-01-01,387,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,2173.35,0
2015-01-01,388,F,False,True,1,Assalariado,Superior completo,Casado,Casa,50,27.65479452054794,3.0,2802.99,0
2015-01-01,389,M,True,False,0,Assalariado,Secundário,Casado,Casa,64,40.78630136986301,2.0,106145.57,0
2015-01-01,390,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1496.16,0
2015-01-01,391,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1283.03,0
2015-01-01,392,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,12464.07,0
2015-01-01,393,F,True,True,2,Assalariado,Secundário,Casado,Casa,32,10.610958904109587,4.0,1623.9,0
2015-01-01,394,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,3.7260273972602738,2.0,1829.69,0
2015-01-01,395,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,1081.57,0
2015-01-01,396,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,10.12054794520548,3.0,3036.3,0
2015-01-01,397,M,True,True,0,Assalariado,Secundário,Casado,Casa,44,8.389041095890411,2.0,8209.95,0
2015-01-01,398,F,False,False,0,Empresário,Superior completo,Casado,Casa,51,4.123287671232877,2.0,1754.09,0
2015-01-01,399,F,True,False,1,Assalariado,Secundário,União,Casa,38,17.775342465753425,3.0,1983.55,0
2015-01-01,400,F,False,False,2,Assalariado,Secundário,Casado,Casa,27,4.923287671232877,4.0,1810.06,0
2015-01-01,401,M,True,True,0,Empresário,Secundário,Casado,Casa,39,9.284931506849317,2.0,5188.42,0
2015-01-01,402,M,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,29,3.2602739726027403,1.0,2708.65,0
2015-01-01,403,F,True,False,2,Assalariado,Superior completo,Casado,Casa,36,1.868493150684932,4.0,816.44,1
2015-01-01,404,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,1841.62,0
2015-01-01,405,M,True,True,2,Servidor público,Secundário,Casado,Estúdio,46,7.4383561643835625,4.0,7410.65,0
2015-01-01,406,F,True,True,1,Assalariado,Superior completo,Casado,Casa,42,7.095890410958903,3.0,883.47,0
2015-01-01,407,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,16.523287671232875,2.0,1787.62,0
2015-01-01,408,M,False,False,1,Assalariado,Superior incompleto,Casado,Casa,30,4.597260273972604,3.0,3920.47,0
2015-01-01,409,M,False,True,0,Assalariado,Secundário,Casado,Casa,30,4.454794520547946,2.0,3892.53,0
2015-01-01,410,F,False,True,0,Empresário,Secundário,Casado,Casa,56,1.8109589041095893,2.0,1289.64,0
2015-01-01,411,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,2997.3,0
2015-01-01,412,F,False,True,0,Empresário,Secundário,Viúvo,Comunitário,55,4.676712328767123,1.0,1000.52,0
2015-01-01,413,M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,3455.77,0
2015-01-01,414,F,True,True,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,2244.41,0
2015-01-01,415,F,True,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,1521.44,0
2015-01-01,416,F,False,False,0,Empresário,Secundário,Casado,Casa,55,4.750684931506848,2.0,3707.65,0
2015-01-01,417,F,False,True,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,1224.79,0
2015-01-01,418,F,True,True,0,Assalariado,Superior completo,Casado,Casa,48,6.712328767123287,2.0,3122.72,0
2015-01-01,419,F,False,True,0,Pensionista,Secundário,Casado,Aluguel,61,,2.0,4232.76,0
2015-01-01,420,F,True,True,0,Servidor público,Superior completo,Casado,Casa,38,9.123287671232877,2.0,2356.56,0
2015-01-01,421,F,True,False,2,Assalariado,Secundário,Casado,Casa,35,10.019178082191779,4.0,1754.48,0
2015-01-01,422,M,True,False,0,Empresário,Superior completo,Casado,Governamental,35,4.273972602739726,2.0,4164.35,0
2015-01-01,423,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,59,21.186301369863013,1.0,2109.59,0
2015-01-01,424,F,False,False,0,Pensionista,Secundário,Casado,Casa,57,,2.0,2782.05,0
2015-01-01,425,F,False,False,0,Assalariado,Secundário,Casado,Casa,42,1.7589041095890412,2.0,394.22,0
2015-01-01,426,F,True,True,2,Servidor público,Secundário,Casado,Casa,36,14.386301369863016,4.0,1567.71,0
2015-01-01,427,F,True,True,2,Empresário,Superior completo,Casado,Casa,37,17.361643835616437,4.0,1222.81,0
2015-01-01,428,F,False,False,2,Assalariado,Secundário,Casado,Casa,39,19.364383561643837,4.0,1864.72,0
2015-01-01,429,F,False,True,0,Empresário,Secundário,Casado,Casa,40,7.8493150684931505,2.0,851.22,0
2015-01-01,430,F,True,True,0,Pensionista,Secundário,Casado,Casa,54,,2.0,1627.36,0
2015-01-01,431,F,False,False,1,Assalariado,Superior incompleto,União,Casa,34,8.517808219178082,3.0,5170.78,0
2015-01-01,432,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,56,,1.0,3475.11,0
2015-01-01,433,M,True,True,2,Assalariado,Secundário,Casado,Aluguel,35,14.983561643835616,4.0,18397.13,0
2015-01-01,434,M,True,True,0,Assalariado,Secundário,Casado,Casa,49,9.221917808219178,2.0,1566.33,0
2015-01-01,435,M,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,2940.57,0
2015-01-01,436,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,1422.99,0
2015-01-01,437,M,False,True,0,Servidor público,Secundário,Casado,Casa,33,1.0438356164383562,2.0,7173.69,0
2015-01-01,438,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,4.210958904109589,2.0,822.82,0
2015-01-01,439,F,True,True,0,Assalariado,Secundário,Casado,Casa,46,2.208219178082192,2.0,502.22,1
2015-01-01,440,M,True,False,0,Assalariado,Secundário,Casado,Casa,32,1.3452054794520547,2.0,2366.69,1
2015-01-01,441,F,True,False,0,Empresário,Secundário,União,Com os pais,44,2.8493150684931505,2.0,4709.19,0
2015-01-01,442,F,False,False,2,Assalariado,Secundário,Casado,Casa,36,7.4520547945205475,4.0,820.95,0
2015-01-01,443,M,True,False,1,Assalariado,Secundário,Casado,Aluguel,31,9.334246575342464,3.0,1627.41,0
